GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,Season,year
Shot Chart Detail,0021600165,148,1627783,Pascal Siakam,1610612761,Toronto Raptors,2,10,25,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,10,1,0,20161116,TOR,GSW,Regular,1
Shot Chart Detail,0021600165,184,1627783,Pascal Siakam,1610612761,Toronto Raptors,2,7,42,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,16,1,1,20161116,TOR,GSW,Regular,1
Shot Chart Detail,0021600165,433,1627783,Pascal Siakam,1610612761,Toronto Raptors,3,1,16,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20161116,TOR,GSW,Regular,1
Shot Chart Detail,0021600165,478,1627783,Pascal Siakam,1610612761,Toronto Raptors,4,7,44,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,11,1,1,20161116,TOR,GSW,Regular,1
Shot Chart Detail,0021600165,492,1627783,Pascal Siakam,1610612761,Toronto Raptors,4,6,40,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,115,82,1,0,20161116,TOR,GSW,Regular,1
Shot Chart Detail,0021600165,514,1627783,Pascal Siakam,1610612761,Toronto Raptors,4,4,32,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,-6,1,0,20161116,TOR,GSW,Regular,1
Shot Chart Detail,0021600181,42,1627783,Pascal Siakam,1610612761,Toronto Raptors,1,6,19,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20161118,DEN,TOR,Regular,1
Shot Chart Detail,0021600181,66,1627783,Pascal Siakam,1610612761,Toronto Raptors,1,3,12,Made Shot,Jump Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,15,31,1,1,20161118,DEN,TOR,Regular,1
Shot Chart Detail,0021600181,193,1627783,Pascal Siakam,1610612761,Toronto Raptors,2,5,10,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,174,7,1,1,20161118,DEN,TOR,Regular,1
Shot Chart Detail,0021600181,267,1627783,Pascal Siakam,1610612761,Toronto Raptors,3,11,13,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,11,1,0,20161118,DEN,TOR,Regular,1
Shot Chart Detail,0021600181,272,1627783,Pascal Siakam,1610612761,Toronto Raptors,3,10,35,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-6,47,1,1,20161118,DEN,TOR,Regular,1
Shot Chart Detail,0021600181,318,1627783,Pascal Siakam,1610612761,Toronto Raptors,3,5,52,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,7,1,0,20161118,DEN,TOR,Regular,1
Shot Chart Detail,0021600196,58,1627783,Pascal Siakam,1610612761,Toronto Raptors,1,5,33,Made Shot,Turnaround Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,96,21,1,1,20161120,SAC,TOR,Regular,1
Shot Chart Detail,0021600196,262,1627783,Pascal Siakam,1610612761,Toronto Raptors,2,1,6,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,137,46,1,0,20161120,SAC,TOR,Regular,1
Shot Chart Detail,0021600196,284,1627783,Pascal Siakam,1610612761,Toronto Raptors,3,10,21,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,61,16,1,0,20161120,SAC,TOR,Regular,1
Shot Chart Detail,0021600196,316,1627783,Pascal Siakam,1610612761,Toronto Raptors,3,6,17,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,73,47,1,1,20161120,SAC,TOR,Regular,1
Shot Chart Detail,0021600196,318,1627783,Pascal Siakam,1610612761,Toronto Raptors,3,5,51,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,17,65,1,0,20161120,SAC,TOR,Regular,1
Shot Chart Detail,0021600207,28,1627783,Pascal Siakam,1610612761,Toronto Raptors,1,9,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,156,26,1,0,20161121,LAC,TOR,Regular,1
Shot Chart Detail,0021600207,227,1627783,Pascal Siakam,1610612761,Toronto Raptors,2,4,0,Made Shot,Hook Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-89,8,1,1,20161121,LAC,TOR,Regular,1
Shot Chart Detail,0021600219,77,1627783,Pascal Siakam,1610612761,Toronto Raptors,1,3,29,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20161123,HOU,TOR,Regular,1
Shot Chart Detail,0021600219,215,1627783,Pascal Siakam,1610612761,Toronto Raptors,2,2,55,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,50,28,1,0,20161123,HOU,TOR,Regular,1
Shot Chart Detail,0021600219,249,1627783,Pascal Siakam,1610612761,Toronto Raptors,2,0,38,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,7,1,0,20161123,HOU,TOR,Regular,1
Shot Chart Detail,0021600232,34,1627783,Pascal Siakam,1610612761,Toronto Raptors,1,8,24,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,14,1,1,20161125,MIL,TOR,Regular,1
Shot Chart Detail,0021600232,219,1627783,Pascal Siakam,1610612761,Toronto Raptors,2,0,26,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,2,1,1,20161125,MIL,TOR,Regular,1
Shot Chart Detail,0021600232,336,1627783,Pascal Siakam,1610612761,Toronto Raptors,3,1,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-122,15,1,0,20161125,MIL,TOR,Regular,1
Shot Chart Detail,0021600254,5,1627783,Pascal Siakam,1610612761,Toronto Raptors,1,11,4,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,-16,1,1,20161128,TOR,PHI,Regular,1
Shot Chart Detail,0021600254,273,1627783,Pascal Siakam,1610612761,Toronto Raptors,3,11,1,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,11,1,1,20161128,TOR,PHI,Regular,1
Shot Chart Detail,0021600254,299,1627783,Pascal Siakam,1610612761,Toronto Raptors,3,8,9,Missed Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-2,33,1,0,20161128,TOR,PHI,Regular,1
Shot Chart Detail,0021600254,324,1627783,Pascal Siakam,1610612761,Toronto Raptors,3,5,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-30,148,1,0,20161128,TOR,PHI,Regular,1
Shot Chart Detail,0021600254,481,1627783,Pascal Siakam,1610612761,Toronto Raptors,4,3,45,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,17,43,1,1,20161128,TOR,PHI,Regular,1
Shot Chart Detail,0021600254,498,1627783,Pascal Siakam,1610612761,Toronto Raptors,4,2,2,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20161128,TOR,PHI,Regular,1
Shot Chart Detail,0021600268,32,1627783,Pascal Siakam,1610612761,Toronto Raptors,1,8,35,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-120,-6,1,1,20161130,TOR,MEM,Regular,1
Shot Chart Detail,0021600268,60,1627783,Pascal Siakam,1610612761,Toronto Raptors,1,5,43,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,11,1,1,20161130,TOR,MEM,Regular,1
Shot Chart Detail,0021600284,34,1627783,Pascal Siakam,1610612761,Toronto Raptors,1,7,38,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-61,124,1,1,20161202,TOR,LAL,Regular,1
Shot Chart Detail,0021600284,224,1627783,Pascal Siakam,1610612761,Toronto Raptors,2,1,42,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-183,41,1,1,20161202,TOR,LAL,Regular,1
Shot Chart Detail,0021600284,443,1627783,Pascal Siakam,1610612761,Toronto Raptors,4,4,16,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-4,56,1,1,20161202,TOR,LAL,Regular,1
Shot Chart Detail,0021600284,483,1627783,Pascal Siakam,1610612761,Toronto Raptors,4,1,1,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20161202,TOR,LAL,Regular,1
Shot Chart Detail,0021600293,15,1627783,Pascal Siakam,1610612761,Toronto Raptors,1,10,28,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,28,1,1,20161203,TOR,ATL,Regular,1
Shot Chart Detail,0021600293,57,1627783,Pascal Siakam,1610612761,Toronto Raptors,1,6,10,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,18,1,1,20161203,TOR,ATL,Regular,1
Shot Chart Detail,0021600293,235,1627783,Pascal Siakam,1610612761,Toronto Raptors,2,2,30,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-161,18,1,0,20161203,TOR,ATL,Regular,1
Shot Chart Detail,0021600293,261,1627783,Pascal Siakam,1610612761,Toronto Raptors,3,11,17,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,16,1,0,20161203,TOR,ATL,Regular,1
Shot Chart Detail,0021600293,287,1627783,Pascal Siakam,1610612761,Toronto Raptors,3,9,55,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20161203,TOR,ATL,Regular,1
Shot Chart Detail,0021600293,301,1627783,Pascal Siakam,1610612761,Toronto Raptors,3,8,3,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,3,1,0,20161203,TOR,ATL,Regular,1
Shot Chart Detail,0021600293,329,1627783,Pascal Siakam,1610612761,Toronto Raptors,3,6,12,Made Shot,Running Alley Oop Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,21,1,1,20161203,TOR,ATL,Regular,1
Shot Chart Detail,0021600293,333,1627783,Pascal Siakam,1610612761,Toronto Raptors,3,5,24,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,71,65,1,1,20161203,TOR,ATL,Regular,1
Shot Chart Detail,0021600293,335,1627783,Pascal Siakam,1610612761,Toronto Raptors,3,4,47,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,137,16,1,0,20161203,TOR,ATL,Regular,1
Shot Chart Detail,0021600293,347,1627783,Pascal Siakam,1610612761,Toronto Raptors,3,3,22,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20161203,TOR,ATL,Regular,1
Shot Chart Detail,0021600293,471,1627783,Pascal Siakam,1610612761,Toronto Raptors,4,3,52,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,-1,1,0,20161203,TOR,ATL,Regular,1
Shot Chart Detail,0021600293,489,1627783,Pascal Siakam,1610612761,Toronto Raptors,4,2,5,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20161203,TOR,ATL,Regular,1
Shot Chart Detail,0021600305,19,1627783,Pascal Siakam,1610612761,Toronto Raptors,1,9,44,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-163,56,1,1,20161205,TOR,CLE,Regular,1
Shot Chart Detail,0021600305,30,1627783,Pascal Siakam,1610612761,Toronto Raptors,1,8,9,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-169,18,1,1,20161205,TOR,CLE,Regular,1
Shot Chart Detail,0021600305,36,1627783,Pascal Siakam,1610612761,Toronto Raptors,1,6,57,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,13,1,0,20161205,TOR,CLE,Regular,1
Shot Chart Detail,0021600305,315,1627783,Pascal Siakam,1610612761,Toronto Raptors,3,9,41,Missed Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0,20161205,TOR,CLE,Regular,1
Shot Chart Detail,0021600305,327,1627783,Pascal Siakam,1610612761,Toronto Raptors,3,7,20,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,14,51,1,1,20161205,TOR,CLE,Regular,1
Shot Chart Detail,0021600305,335,1627783,Pascal Siakam,1610612761,Toronto Raptors,3,5,23,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,209,-11,1,0,20161205,TOR,CLE,Regular,1
Shot Chart Detail,0021600331,282,1627783,Pascal Siakam,1610612761,Toronto Raptors,3,10,42,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20161208,TOR,MIN,Regular,1
Shot Chart Detail,0021600339,44,1627783,Pascal Siakam,1610612761,Toronto Raptors,1,5,54,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,63,110,1,0,20161209,BOS,TOR,Regular,1
